#ies_format_version: 1.0
#file: 20250728_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250728;	121046;	1753684846.000;	       err32
20250728;	121048;	1753684848.000;	       err32
20250728;	121050;	1753684850.000;	       err32
20250728;	121052;	1753684852.000;	       err32
20250728;	121054;	1753684854.000;	       err32
20250728;	121056;	1753684856.000;	       err32
20250728;	121058;	1753684858.000;	       err32
20250728;	121100;	1753684860.000;	       err32
20250728;	121102;	1753684862.000;	       err32
20250728;	121104;	1753684864.000;	       err32
20250728;	121106;	1753684866.000;	       err32
20250728;	121108;	1753684868.000;	       err32
20250728;	121110;	1753684870.000;	       err32
20250728;	121112;	1753684872.000;	       err32
20250728;	121114;	1753684874.000;	       err32
20250728;	121116;	1753684876.000;	       err32
20250728;	121118;	1753684878.000;	       err32
20250728;	121120;	1753684880.000;	       err32
20250728;	121122;	1753684882.000;	       err32
20250728;	121124;	1753684884.000;	       err32
20250728;	121126;	1753684886.000;	       err32
20250728;	121128;	1753684888.000;	       err32
20250728;	121130;	1753684890.000;	       err32
20250728;	121132;	1753684892.000;	       err32
20250728;	121134;	1753684894.000;	       err32
20250728;	121136;	1753684896.000;	       err32
20250728;	121138;	1753684898.000;	       err32
20250728;	121140;	1753684900.000;	       err32
20250728;	121142;	1753684902.000;	       err32
20250728;	121144;	1753684904.000;	       err32
20250728;	121146;	1753684906.000;	       err32
20250728;	121148;	1753684908.000;	       err32
20250728;	121150;	1753684910.000;	       err32
20250728;	121152;	1753684912.000;	       err32
20250728;	121154;	1753684914.000;	       err32
20250728;	121156;	1753684916.000;	       err32
20250728;	121158;	1753684918.000;	       err32
20250728;	121200;	1753684920.000;	       err32
20250728;	121202;	1753684922.000;	       err32
20250728;	121204;	1753684924.000;	       err32
20250728;	121206;	1753684926.000;	       err32
20250728;	121208;	1753684928.000;	       err32
20250728;	121210;	1753684930.000;	       err32
20250728;	121212;	1753684932.000;	       err32
20250728;	121214;	1753684934.000;	       err32
20250728;	121216;	1753684936.000;	       err32
20250728;	121218;	1753684938.000;	       err32
20250728;	121220;	1753684940.000;	       err32
20250728;	121222;	1753684942.000;	       err32
20250728;	121224;	1753684944.000;	       err32
20250728;	121226;	1753684946.000;	       err32
20250728;	121228;	1753684948.000;	       err32
20250728;	121230;	1753684950.000;	       err32
20250728;	121232;	1753684952.000;	       err32
20250728;	121234;	1753684954.000;	       err32
20250728;	121236;	1753684956.000;	       err32
20250728;	121238;	1753684958.000;	       err32
20250728;	121240;	1753684960.000;	       err32
20250728;	121242;	1753684962.000;	       err32
20250728;	121244;	1753684964.000;	       err32
20250728;	121246;	1753684966.000;	       err32
20250728;	121248;	1753684968.000;	       err32
20250728;	121250;	1753684970.000;	       err32
20250728;	121252;	1753684972.000;	       err32
20250728;	121254;	1753684974.000;	       err32
20250728;	121256;	1753684976.000;	       err32
20250728;	121258;	1753684978.000;	       err32
20250728;	121300;	1753684980.000;	       err32
20250728;	121302;	1753684982.000;	       err32
20250728;	121304;	1753684984.000;	       err32
20250728;	121306;	1753684986.000;	       err32
20250728;	121308;	1753684988.000;	       err32
20250728;	121310;	1753684990.000;	       err32
20250728;	121312;	1753684992.000;	       err32
20250728;	121314;	1753684994.000;	       err32
20250728;	121316;	1753684996.000;	       err32
20250728;	121318;	1753684998.000;	       err32
20250728;	121320;	1753685000.000;	       err32
20250728;	121322;	1753685002.000;	       err32
20250728;	121324;	1753685004.000;	       err32
20250728;	121326;	1753685006.000;	       err32
20250728;	121328;	1753685008.000;	       err32
20250728;	121330;	1753685010.000;	       err32
20250728;	121332;	1753685012.000;	       err32
20250728;	121334;	1753685014.000;	       err32
20250728;	121336;	1753685016.000;	       err32
20250728;	121338;	1753685018.000;	       err32
20250728;	121340;	1753685020.000;	       err32
20250728;	121342;	1753685022.000;	       err32
20250728;	121344;	1753685024.000;	       err32
20250728;	121346;	1753685026.000;	       err32
20250728;	121348;	1753685028.000;	       err32
20250728;	121350;	1753685030.000;	       err32
20250728;	121352;	1753685032.000;	       err32
20250728;	121354;	1753685034.000;	       err32
20250728;	121356;	1753685036.000;	       err32
20250728;	121358;	1753685038.000;	       err32
20250728;	121400;	1753685040.000;	       err32
20250728;	121402;	1753685042.000;	       err32
20250728;	121404;	1753685044.000;	       err32
20250728;	121406;	1753685046.000;	       err32
20250728;	121408;	1753685048.000;	       err32
20250728;	121410;	1753685050.000;	       err32
20250728;	121412;	1753685052.000;	       err32
20250728;	121414;	1753685054.000;	       err32
20250728;	121416;	1753685056.000;	       err32
20250728;	121418;	1753685058.000;	       err32
20250728;	121420;	1753685060.000;	       err32
20250728;	121422;	1753685062.000;	       err32
20250728;	121424;	1753685064.000;	       err32
20250728;	121426;	1753685066.000;	       err32
20250728;	121428;	1753685068.000;	       err32
20250728;	121430;	1753685070.000;	       err32
20250728;	121432;	1753685072.000;	       err32
20250728;	121434;	1753685074.000;	       err32
20250728;	121436;	1753685076.000;	       err32
20250728;	121438;	1753685078.000;	       err32
20250728;	121440;	1753685080.000;	       err32
20250728;	121442;	1753685082.000;	       err32
20250728;	121444;	1753685084.000;	       err32
20250728;	121446;	1753685086.000;	       err32
20250728;	121448;	1753685088.000;	       err32
20250728;	121450;	1753685090.000;	       err32
20250728;	121452;	1753685092.000;	       err32
20250728;	121454;	1753685094.000;	       err32
20250728;	121456;	1753685096.000;	       err32
20250728;	121458;	1753685098.000;	       err32
20250728;	121500;	1753685100.000;	       err32
20250728;	121502;	1753685102.000;	       err32
20250728;	121504;	1753685104.000;	       err32
20250728;	121506;	1753685106.000;	       err32
20250728;	121508;	1753685108.000;	       err32
20250728;	121510;	1753685110.000;	       err32
20250728;	121512;	1753685112.000;	       err32
20250728;	121514;	1753685114.000;	       err32
20250728;	121516;	1753685116.000;	       err32
20250728;	121518;	1753685118.000;	       err32
20250728;	121520;	1753685120.000;	       err32
20250728;	121522;	1753685122.000;	       err32
20250728;	121524;	1753685124.000;	       err32
20250728;	121526;	1753685126.000;	       err32
20250728;	121528;	1753685128.000;	       err32
20250728;	121530;	1753685130.000;	       err32
20250728;	121532;	1753685132.000;	       err32
20250728;	121534;	1753685134.000;	       err32
20250728;	121536;	1753685136.000;	       err32
20250728;	121538;	1753685138.000;	       err32
20250728;	121540;	1753685140.000;	       err32
20250728;	121542;	1753685142.000;	       err32
20250728;	121544;	1753685144.000;	       err32
20250728;	121546;	1753685146.000;	       err32
20250728;	121548;	1753685148.000;	       err32
20250728;	121550;	1753685150.000;	       err32
20250728;	121552;	1753685152.000;	       err32
20250728;	121554;	1753685154.000;	       err32
20250728;	121556;	1753685156.000;	       err32
20250728;	121558;	1753685158.000;	       err32
20250728;	121600;	1753685160.000;	       err32
20250728;	121602;	1753685162.000;	       err32
20250728;	121604;	1753685164.000;	       err32
20250728;	121606;	1753685166.000;	       err32
20250728;	121608;	1753685168.000;	       err32
20250728;	121610;	1753685170.000;	       err32
20250728;	121612;	1753685172.000;	       err32
20250728;	121614;	1753685174.000;	       err32
20250728;	121616;	1753685176.000;	       err32
20250728;	121618;	1753685178.000;	       err32
20250728;	121620;	1753685180.000;	       err32
20250728;	121622;	1753685182.000;	       err32
20250728;	121624;	1753685184.000;	       err32
20250728;	121626;	1753685186.000;	       err32
20250728;	121628;	1753685188.000;	       err32
20250728;	121630;	1753685190.000;	       err32
20250728;	121632;	1753685192.000;	       err32
20250728;	121634;	1753685194.000;	       err32
20250728;	121636;	1753685196.000;	       err32
20250728;	121638;	1753685198.000;	       err32
20250728;	121640;	1753685200.000;	       err32
20250728;	121642;	1753685202.000;	       err32
20250728;	121644;	1753685204.000;	       err32
20250728;	121646;	1753685206.000;	       err32
20250728;	121648;	1753685208.000;	       err32
20250728;	121650;	1753685210.000;	       err32
20250728;	121652;	1753685212.000;	       err32
20250728;	121654;	1753685214.000;	       err32
20250728;	121656;	1753685216.000;	       err32
20250728;	121658;	1753685218.000;	       err32
20250728;	121700;	1753685220.000;	       err32
20250728;	121702;	1753685222.000;	       err32
20250728;	121704;	1753685224.000;	       err32
20250728;	121706;	1753685226.000;	       err32
20250728;	121708;	1753685228.000;	       err32
20250728;	121710;	1753685230.000;	       err32
20250728;	121712;	1753685232.000;	       err32
20250728;	121714;	1753685234.000;	       err32
20250728;	121716;	1753685236.000;	       err32
20250728;	121718;	1753685238.000;	       err32
20250728;	121720;	1753685240.000;	       err32
20250728;	121722;	1753685242.000;	       err32
20250728;	121724;	1753685244.000;	       err32
20250728;	121726;	1753685246.000;	       err32
20250728;	121728;	1753685248.000;	       err32
20250728;	121730;	1753685250.000;	       err32
20250728;	121732;	1753685252.000;	       err32
20250728;	121734;	1753685254.000;	       err32
20250728;	121736;	1753685256.000;	       err32
20250728;	121738;	1753685258.000;	       err32
20250728;	121740;	1753685260.000;	       err32
20250728;	121742;	1753685262.000;	       err32
20250728;	121744;	1753685264.000;	       err32
20250728;	121746;	1753685266.000;	       err32
20250728;	121748;	1753685268.000;	       err32
20250728;	121750;	1753685270.000;	       err32
20250728;	121752;	1753685272.000;	       err32
20250728;	121754;	1753685274.000;	       err32
20250728;	121756;	1753685276.000;	       err32
20250728;	121758;	1753685278.000;	       err32
20250728;	121800;	1753685280.000;	       err32
20250728;	121802;	1753685282.000;	       err32
20250728;	121804;	1753685284.000;	       err32
20250728;	121806;	1753685286.000;	       err32
20250728;	121808;	1753685288.000;	       err32
20250728;	121810;	1753685290.000;	       err32
20250728;	121812;	1753685292.000;	       err32
20250728;	121814;	1753685294.000;	       err32
20250728;	121816;	1753685296.000;	       err32
20250728;	121818;	1753685298.000;	       err32
20250728;	121820;	1753685300.000;	       err32
20250728;	121822;	1753685302.000;	       err32
20250728;	121824;	1753685304.000;	       err32
20250728;	121826;	1753685306.000;	       err32
20250728;	121828;	1753685308.000;	       err32
20250728;	121830;	1753685310.000;	       err32
20250728;	121832;	1753685312.000;	       err32
20250728;	121834;	1753685314.000;	       err32
20250728;	121836;	1753685316.000;	       err32
20250728;	121838;	1753685318.000;	       err32
20250728;	121840;	1753685320.000;	       err32
20250728;	121842;	1753685322.000;	       err32
20250728;	121844;	1753685324.000;	       err32
20250728;	121846;	1753685326.000;	       err32
20250728;	121848;	1753685328.000;	       err32
20250728;	121850;	1753685330.000;	       err32
20250728;	121852;	1753685332.000;	       err32
20250728;	121854;	1753685334.000;	       err32
20250728;	121856;	1753685336.000;	       err32
20250728;	121858;	1753685338.000;	       err32
20250728;	121900;	1753685340.000;	       err32
20250728;	121902;	1753685342.000;	       err32
20250728;	121904;	1753685344.000;	       err32
20250728;	121906;	1753685346.000;	       err32
20250728;	121908;	1753685348.000;	       err32
20250728;	121910;	1753685350.000;	       err32
20250728;	121912;	1753685352.000;	       err32
20250728;	121914;	1753685354.000;	       err32
20250728;	121916;	1753685356.000;	       err32
20250728;	121918;	1753685358.000;	       err32
20250728;	121920;	1753685360.000;	       err32
20250728;	121922;	1753685362.000;	       err32
20250728;	121924;	1753685364.000;	       err32
20250728;	121926;	1753685366.000;	       err32
20250728;	121928;	1753685368.000;	       err32
20250728;	121930;	1753685370.000;	       err32
20250728;	121932;	1753685372.000;	       err32
20250728;	121934;	1753685374.000;	       err32
20250728;	121936;	1753685376.000;	       err32
20250728;	121938;	1753685378.000;	       err32
20250728;	121940;	1753685380.000;	       err32
20250728;	121942;	1753685382.000;	       err32
20250728;	121944;	1753685384.000;	       err32
20250728;	121946;	1753685386.000;	       err32
20250728;	121948;	1753685388.000;	       err32
20250728;	121950;	1753685390.000;	       err32
20250728;	121952;	1753685392.000;	       err32
20250728;	121954;	1753685394.000;	       err32
20250728;	121956;	1753685396.000;	       err32
20250728;	121958;	1753685398.000;	       err32
20250728;	122000;	1753685400.000;	       err32
20250728;	122002;	1753685402.000;	       err32
20250728;	122004;	1753685404.000;	       err32
20250728;	122006;	1753685406.000;	       err32
20250728;	122008;	1753685408.000;	       err32
20250728;	122010;	1753685410.000;	       err32
20250728;	122012;	1753685412.000;	       err32
20250728;	122014;	1753685414.000;	       err32
20250728;	122016;	1753685416.000;	       err32
20250728;	122018;	1753685418.000;	       err32
20250728;	122020;	1753685420.000;	       err32
20250728;	122022;	1753685422.000;	       err32
20250728;	122024;	1753685424.000;	       err32
20250728;	122026;	1753685426.000;	       err32
20250728;	122028;	1753685428.000;	       err32
20250728;	122030;	1753685430.000;	       err32
20250728;	122032;	1753685432.000;	       err32
20250728;	122034;	1753685434.000;	       err32
