#ies_format_version: 1.0
#file: 20250722_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250722;	120812;	1753166292.000;	       err32
20250722;	120814;	1753166294.000;	       err32
20250722;	120816;	1753166296.000;	       err32
20250722;	120818;	1753166298.000;	       err32
20250722;	120820;	1753166300.000;	       err32
20250722;	120822;	1753166302.000;	       err32
20250722;	120824;	1753166304.000;	       err32
20250722;	120826;	1753166306.000;	       err32
20250722;	120828;	1753166308.000;	       err32
20250722;	120830;	1753166310.000;	       err32
20250722;	120832;	1753166312.000;	       err32
20250722;	120834;	1753166314.000;	       err32
20250722;	120836;	1753166316.000;	       err32
20250722;	120838;	1753166318.000;	       err32
20250722;	120840;	1753166320.000;	       err32
20250722;	120842;	1753166322.000;	       err32
20250722;	120844;	1753166324.000;	       err32
20250722;	120846;	1753166326.000;	       err32
20250722;	120848;	1753166328.000;	       err32
20250722;	120850;	1753166330.000;	       err32
20250722;	120852;	1753166332.000;	       err32
20250722;	120854;	1753166334.000;	       err32
20250722;	120856;	1753166336.000;	       err32
20250722;	120858;	1753166338.000;	       err32
20250722;	120900;	1753166340.000;	       err32
20250722;	120902;	1753166342.000;	       err32
20250722;	120904;	1753166344.000;	       err32
20250722;	120906;	1753166346.000;	       err32
20250722;	120908;	1753166348.000;	       err32
20250722;	120910;	1753166350.000;	       err32
20250722;	120912;	1753166352.000;	       err32
20250722;	120914;	1753166354.000;	       err32
20250722;	120916;	1753166356.000;	       err32
20250722;	120918;	1753166358.000;	       err32
20250722;	120920;	1753166360.000;	       err32
20250722;	120922;	1753166362.000;	       err32
20250722;	120924;	1753166364.000;	       err32
20250722;	120926;	1753166366.000;	       err32
20250722;	120928;	1753166368.000;	       err32
20250722;	120930;	1753166370.000;	       err32
20250722;	120932;	1753166372.000;	       err32
20250722;	120934;	1753166374.000;	       err32
20250722;	120936;	1753166376.000;	       err32
20250722;	120938;	1753166378.000;	       err32
20250722;	120940;	1753166380.000;	       err32
20250722;	120942;	1753166382.000;	       err32
20250722;	120944;	1753166384.000;	       err32
20250722;	120946;	1753166386.000;	       err32
20250722;	120948;	1753166388.000;	       err32
20250722;	120950;	1753166390.000;	       err32
20250722;	120952;	1753166392.000;	       err32
20250722;	120954;	1753166394.000;	       err32
20250722;	120956;	1753166396.000;	       err32
20250722;	120958;	1753166398.000;	       err32
20250722;	121000;	1753166400.000;	       err32
20250722;	121002;	1753166402.000;	       err32
20250722;	121004;	1753166404.000;	       err32
20250722;	121006;	1753166406.000;	       err32
20250722;	121008;	1753166408.000;	       err32
20250722;	121010;	1753166410.000;	       err32
20250722;	121012;	1753166412.000;	       err32
20250722;	121014;	1753166414.000;	       err32
20250722;	121016;	1753166416.000;	       err32
20250722;	121018;	1753166418.000;	       err32
20250722;	121020;	1753166420.000;	       err32
20250722;	121022;	1753166422.000;	       err32
20250722;	121024;	1753166424.000;	       err32
20250722;	121026;	1753166426.000;	       err32
20250722;	121028;	1753166428.000;	       err32
20250722;	121030;	1753166430.000;	       err32
20250722;	121032;	1753166432.000;	       err32
20250722;	121034;	1753166434.000;	       err32
20250722;	121036;	1753166436.000;	       err32
20250722;	121038;	1753166438.000;	       err32
20250722;	121040;	1753166440.000;	       err32
20250722;	121042;	1753166442.000;	       err32
20250722;	121044;	1753166444.000;	       err32
20250722;	121046;	1753166446.000;	       err32
20250722;	121048;	1753166448.000;	       err32
20250722;	121050;	1753166450.000;	       err32
20250722;	121052;	1753166452.000;	       err32
20250722;	121054;	1753166454.000;	       err32
20250722;	121056;	1753166456.000;	       err32
20250722;	121058;	1753166458.000;	       err32
20250722;	121100;	1753166460.000;	       err32
20250722;	121102;	1753166462.000;	       err32
20250722;	121104;	1753166464.000;	       err32
20250722;	121106;	1753166466.000;	       err32
20250722;	121108;	1753166468.000;	       err32
20250722;	121110;	1753166470.000;	       err32
20250722;	121112;	1753166472.000;	       err32
20250722;	121114;	1753166474.000;	       err32
20250722;	121116;	1753166476.000;	       err32
20250722;	121118;	1753166478.000;	       err32
20250722;	121120;	1753166480.000;	       err32
20250722;	121122;	1753166482.000;	       err32
20250722;	121124;	1753166484.000;	       err32
20250722;	121126;	1753166486.000;	       err32
20250722;	121128;	1753166488.000;	       err32
20250722;	121130;	1753166490.000;	       err32
20250722;	121132;	1753166492.000;	       err32
20250722;	121134;	1753166494.000;	       err32
20250722;	121136;	1753166496.000;	       err32
20250722;	121138;	1753166498.000;	       err32
20250722;	121140;	1753166500.000;	       err32
20250722;	121142;	1753166502.000;	       err32
20250722;	121144;	1753166504.000;	       err32
20250722;	121146;	1753166506.000;	       err32
20250722;	121148;	1753166508.000;	       err32
20250722;	121150;	1753166510.000;	       err32
20250722;	121152;	1753166512.000;	       err32
20250722;	121154;	1753166514.000;	       err32
20250722;	121156;	1753166516.000;	       err32
20250722;	121158;	1753166518.000;	       err32
20250722;	121200;	1753166520.000;	       err32
20250722;	121202;	1753166522.000;	       err32
20250722;	121204;	1753166524.000;	       err32
20250722;	121206;	1753166526.000;	       err32
20250722;	121208;	1753166528.000;	       err32
20250722;	121210;	1753166530.000;	       err32
20250722;	121212;	1753166532.000;	       err32
20250722;	121214;	1753166534.000;	       err32
20250722;	121216;	1753166536.000;	       err32
20250722;	121218;	1753166538.000;	       err32
20250722;	121220;	1753166540.000;	       err32
20250722;	121222;	1753166542.000;	       err32
20250722;	121224;	1753166544.000;	       err32
20250722;	121226;	1753166546.000;	       err32
20250722;	121228;	1753166548.000;	       err32
20250722;	121230;	1753166550.000;	       err32
20250722;	121232;	1753166552.000;	       err32
20250722;	121234;	1753166554.000;	       err32
20250722;	121236;	1753166556.000;	       err32
20250722;	121238;	1753166558.000;	       err32
20250722;	121240;	1753166560.000;	       err32
20250722;	121242;	1753166562.000;	       err32
20250722;	121244;	1753166564.000;	       err32
20250722;	121246;	1753166566.000;	       err32
20250722;	121248;	1753166568.000;	       err32
20250722;	121250;	1753166570.000;	       err32
20250722;	121252;	1753166572.000;	       err32
20250722;	121254;	1753166574.000;	       err32
20250722;	121256;	1753166576.000;	       err32
20250722;	121258;	1753166578.000;	       err32
20250722;	121300;	1753166580.000;	       err32
20250722;	121302;	1753166582.000;	       err32
20250722;	121304;	1753166584.000;	       err32
20250722;	121306;	1753166586.000;	       err32
20250722;	121308;	1753166588.000;	       err32
20250722;	121310;	1753166590.000;	       err32
20250722;	121312;	1753166592.000;	       err32
20250722;	121314;	1753166594.000;	       err32
20250722;	121316;	1753166596.000;	       err32
20250722;	121318;	1753166598.000;	       err32
20250722;	121320;	1753166600.000;	       err32
20250722;	121322;	1753166602.000;	       err32
20250722;	121324;	1753166604.000;	       err32
20250722;	121326;	1753166606.000;	       err32
20250722;	121328;	1753166608.000;	       err32
20250722;	121330;	1753166610.000;	       err32
20250722;	121332;	1753166612.000;	       err32
20250722;	121334;	1753166614.000;	       err32
20250722;	121336;	1753166616.000;	       err32
20250722;	121338;	1753166618.000;	       err32
20250722;	121340;	1753166620.000;	       err32
20250722;	121342;	1753166622.000;	       err32
20250722;	121344;	1753166624.000;	       err32
20250722;	121346;	1753166626.000;	       err32
20250722;	121348;	1753166628.000;	       err32
20250722;	121350;	1753166630.000;	       err32
20250722;	121352;	1753166632.000;	       err32
20250722;	121354;	1753166634.000;	       err32
20250722;	121356;	1753166636.000;	       err32
20250722;	121358;	1753166638.000;	       err32
20250722;	121400;	1753166640.000;	       err32
20250722;	121402;	1753166642.000;	       err32
20250722;	121404;	1753166644.000;	       err32
20250722;	121406;	1753166646.000;	       err32
20250722;	121408;	1753166648.000;	       err32
20250722;	121410;	1753166650.000;	       err32
20250722;	121412;	1753166652.000;	       err32
20250722;	121414;	1753166654.000;	       err32
20250722;	121416;	1753166656.000;	       err32
20250722;	121418;	1753166658.000;	       err32
20250722;	121420;	1753166660.000;	       err32
20250722;	121422;	1753166662.000;	       err32
20250722;	121424;	1753166664.000;	       err32
20250722;	121426;	1753166666.000;	       err32
20250722;	121428;	1753166668.000;	       err32
20250722;	121430;	1753166670.000;	       err32
20250722;	121432;	1753166672.000;	       err32
20250722;	121434;	1753166674.000;	       err32
20250722;	121436;	1753166676.000;	       err32
20250722;	121438;	1753166678.000;	       err32
20250722;	121440;	1753166680.000;	       err32
20250722;	121442;	1753166682.000;	       err32
20250722;	121444;	1753166684.000;	       err32
20250722;	121446;	1753166686.000;	       err32
20250722;	121448;	1753166688.000;	       err32
20250722;	121450;	1753166690.000;	       err32
20250722;	121452;	1753166692.000;	       err32
20250722;	121454;	1753166694.000;	       err32
20250722;	121456;	1753166696.000;	       err32
20250722;	121458;	1753166698.000;	       err32
20250722;	121500;	1753166700.000;	       err32
20250722;	121502;	1753166702.000;	       err32
20250722;	121504;	1753166704.000;	       err32
20250722;	121506;	1753166706.000;	       err32
20250722;	121508;	1753166708.000;	       err32
20250722;	121510;	1753166710.000;	       err32
20250722;	121512;	1753166712.000;	       err32
20250722;	121514;	1753166714.000;	       err32
20250722;	121516;	1753166716.000;	       err32
20250722;	121518;	1753166718.000;	       err32
20250722;	121520;	1753166720.000;	       err32
20250722;	121522;	1753166722.000;	       err32
20250722;	121524;	1753166724.000;	       err32
20250722;	121526;	1753166726.000;	       err32
20250722;	121528;	1753166728.000;	       err32
20250722;	121530;	1753166730.000;	       err32
20250722;	121532;	1753166732.000;	       err32
20250722;	121534;	1753166734.000;	       err32
20250722;	121536;	1753166736.000;	       err32
20250722;	121538;	1753166738.000;	       err32
20250722;	121540;	1753166740.000;	       err32
20250722;	121542;	1753166742.000;	       err32
20250722;	121544;	1753166744.000;	       err32
20250722;	121546;	1753166746.000;	       err32
20250722;	121548;	1753166748.000;	       err32
20250722;	121550;	1753166750.000;	       err32
20250722;	121552;	1753166752.000;	       err32
20250722;	121554;	1753166754.000;	       err32
20250722;	121556;	1753166756.000;	       err32
20250722;	121558;	1753166758.000;	       err32
20250722;	121600;	1753166760.000;	       err32
20250722;	121602;	1753166762.000;	       err32
20250722;	121604;	1753166764.000;	       err32
20250722;	121606;	1753166766.000;	       err32
20250722;	121608;	1753166768.000;	       err32
20250722;	121610;	1753166770.000;	       err32
20250722;	121612;	1753166772.000;	       err32
20250722;	121614;	1753166774.000;	       err32
20250722;	121616;	1753166776.000;	       err32
20250722;	121618;	1753166778.000;	       err32
20250722;	121620;	1753166780.000;	       err32
20250722;	121622;	1753166782.000;	       err32
20250722;	121624;	1753166784.000;	       err32
20250722;	121626;	1753166786.000;	       err32
20250722;	121628;	1753166788.000;	       err32
20250722;	121630;	1753166790.000;	       err32
20250722;	121632;	1753166792.000;	       err32
20250722;	121634;	1753166794.000;	       err32
20250722;	121636;	1753166796.000;	       err32
20250722;	121638;	1753166798.000;	       err32
20250722;	121640;	1753166800.000;	       err32
20250722;	121642;	1753166802.000;	       err32
20250722;	121644;	1753166804.000;	       err32
20250722;	121646;	1753166806.000;	       err32
20250722;	121648;	1753166808.000;	       err32
20250722;	121650;	1753166810.000;	       err32
20250722;	121652;	1753166812.000;	       err32
20250722;	121654;	1753166814.000;	       err32
20250722;	121656;	1753166816.000;	       err32
20250722;	121658;	1753166818.000;	       err32
20250722;	121700;	1753166820.000;	       err32
20250722;	121702;	1753166822.000;	       err32
20250722;	121704;	1753166824.000;	       err32
20250722;	121706;	1753166826.000;	       err32
20250722;	121708;	1753166828.000;	       err32
20250722;	121710;	1753166830.000;	       err32
20250722;	121712;	1753166832.000;	       err32
20250722;	121714;	1753166834.000;	       err32
20250722;	121716;	1753166836.000;	       err32
20250722;	121718;	1753166838.000;	       err32
20250722;	121720;	1753166840.000;	       err32
20250722;	121722;	1753166842.000;	       err32
20250722;	121724;	1753166844.000;	       err32
20250722;	121726;	1753166846.000;	       err32
20250722;	121728;	1753166848.000;	       err32
20250722;	121730;	1753166850.000;	       err32
20250722;	121732;	1753166852.000;	       err32
20250722;	121734;	1753166854.000;	       err32
20250722;	121736;	1753166856.000;	       err32
20250722;	121738;	1753166858.000;	       err32
20250722;	121740;	1753166860.000;	       err32
20250722;	121742;	1753166862.000;	       err32
20250722;	121744;	1753166864.000;	       err32
20250722;	121746;	1753166866.000;	       err32
20250722;	121748;	1753166868.000;	       err32
20250722;	121750;	1753166870.000;	       err32
20250722;	121752;	1753166872.000;	       err32
20250722;	121754;	1753166874.000;	       err32
20250722;	121756;	1753166876.000;	       err32
20250722;	121758;	1753166878.000;	       err32
20250722;	121800;	1753166880.000;	       err32
20250722;	121802;	1753166882.000;	       err32
20250722;	121804;	1753166884.000;	       err32
20250722;	121806;	1753166886.000;	       err32
20250722;	121808;	1753166888.000;	       err32
20250722;	121810;	1753166890.000;	       err32
20250722;	121812;	1753166892.000;	       err32
20250722;	121814;	1753166894.000;	       err32
20250722;	121816;	1753166896.000;	       err32
20250722;	121818;	1753166898.000;	       err32
