#ies_format_version: 1.0
#file: 20250729_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250729;	220354;	1753806834.000;	     0;	     1
20250729;	220357;	1753806837.000;	     0;	     1
20250729;	220400;	1753806840.000;	     0;	     1
20250729;	220403;	1753806843.000;	     0;	     1
20250729;	220406;	1753806846.000;	     0;	     1
20250729;	220409;	1753806849.000;	     0;	     1
20250729;	220412;	1753806852.000;	     0;	     1
20250729;	220415;	1753806855.000;	     0;	     1
20250729;	220418;	1753806858.000;	     0;	     1
20250729;	220421;	1753806861.000;	     0;	     1
20250729;	220424;	1753806864.000;	     0;	     1
20250729;	220427;	1753806867.000;	     0;	     1
20250729;	220430;	1753806870.000;	     0;	     1
20250729;	220433;	1753806873.000;	     0;	     1
20250729;	220436;	1753806876.000;	     0;	     1
20250729;	220439;	1753806879.000;	     0;	     1
20250729;	220442;	1753806882.000;	     0;	     1
20250729;	220445;	1753806885.000;	     0;	     1
20250729;	220448;	1753806888.000;	     0;	     1
20250729;	220451;	1753806891.000;	     0;	     1
20250729;	220454;	1753806894.000;	     0;	     1
20250729;	220457;	1753806897.000;	     0;	     1
20250729;	220500;	1753806900.000;	     0;	     1
20250729;	220503;	1753806903.000;	     0;	     1
20250729;	220506;	1753806906.000;	     0;	     1
20250729;	220509;	1753806909.000;	     0;	     1
20250729;	220512;	1753806912.000;	     0;	     1
20250729;	220515;	1753806915.000;	     0;	     1
20250729;	220518;	1753806918.000;	     0;	     1
20250729;	220521;	1753806921.000;	     0;	     1
20250729;	220524;	1753806924.000;	     0;	     1
20250729;	220527;	1753806927.000;	     0;	     1
20250729;	220530;	1753806930.000;	     0;	     1
20250729;	220533;	1753806933.000;	     0;	     1
20250729;	220536;	1753806936.000;	     0;	     1
20250729;	220539;	1753806939.000;	     0;	     1
20250729;	220542;	1753806942.000;	     0;	     1
20250729;	220545;	1753806945.000;	     0;	     1
20250729;	220548;	1753806948.000;	     0;	     1
20250729;	220551;	1753806951.000;	     0;	     1
20250729;	220554;	1753806954.000;	     0;	     1
20250729;	220557;	1753806957.000;	     0;	     1
20250729;	220600;	1753806960.000;	     0;	     1
20250729;	220603;	1753806963.000;	     0;	     1
20250729;	220606;	1753806966.000;	     0;	     1
20250729;	220609;	1753806969.000;	     0;	     1
20250729;	220612;	1753806972.000;	     0;	     1
20250729;	220615;	1753806975.000;	     0;	     1
20250729;	220618;	1753806978.000;	     0;	     1
20250729;	220621;	1753806981.000;	     0;	     1
20250729;	220624;	1753806984.000;	     0;	     1
20250729;	220627;	1753806987.000;	     0;	     1
20250729;	220630;	1753806990.000;	     0;	     1
20250729;	220633;	1753806993.000;	     0;	     1
20250729;	220636;	1753806996.000;	     0;	     1
20250729;	220639;	1753806999.000;	     0;	     1
20250729;	220642;	1753807002.000;	     0;	     1
20250729;	220645;	1753807005.000;	     0;	     1
20250729;	220648;	1753807008.000;	     0;	     1
20250729;	220651;	1753807011.000;	     0;	     1
20250729;	220654;	1753807014.000;	     0;	     1
20250729;	220657;	1753807017.000;	     0;	     1
20250729;	220700;	1753807020.000;	     0;	     1
20250729;	220703;	1753807023.000;	     0;	     1
20250729;	220706;	1753807026.000;	     0;	     1
20250729;	220709;	1753807029.000;	     0;	     1
20250729;	220712;	1753807032.000;	     0;	     1
20250729;	220715;	1753807035.000;	     0;	     1
20250729;	220718;	1753807038.000;	     0;	     1
20250729;	220721;	1753807041.000;	     0;	     1
20250729;	220724;	1753807044.000;	     0;	     1
20250729;	220727;	1753807047.000;	     0;	     1
20250729;	220730;	1753807050.000;	     0;	     1
20250729;	220733;	1753807053.000;	     0;	     1
20250729;	220736;	1753807056.000;	     0;	     1
20250729;	220739;	1753807059.000;	     0;	     1
20250729;	220742;	1753807062.000;	     0;	     1
20250729;	220745;	1753807065.000;	     0;	     1
20250729;	220748;	1753807068.000;	     0;	     1
20250729;	220751;	1753807071.000;	     0;	     1
20250729;	220754;	1753807074.000;	     0;	     1
20250729;	220757;	1753807077.000;	     0;	     1
20250729;	220800;	1753807080.000;	     0;	     1
20250729;	220803;	1753807083.000;	     0;	     1
20250729;	220806;	1753807086.000;	 err32;	 err32
20250729;	220809;	1753807089.000;	 err32;	 err32
20250729;	220812;	1753807092.000;	 err32;	 err32
20250729;	220815;	1753807095.000;	 err32;	 err32
20250729;	220818;	1753807098.000;	 err32;	 err32
20250729;	220821;	1753807101.000;	 err32;	 err32
20250729;	220824;	1753807104.000;	 err32;	 err32
20250729;	220827;	1753807107.000;	 err32;	 err32
20250729;	220830;	1753807110.000;	 err32;	 err32
20250729;	220833;	1753807113.000;	 err32;	 err32
20250729;	220836;	1753807116.000;	 err32;	 err32
20250729;	220839;	1753807119.000;	 err32;	 err32
20250729;	220842;	1753807122.000;	 err32;	 err32
20250729;	220845;	1753807125.000;	 err32;	 err32
20250729;	220848;	1753807128.000;	 err32;	 err32
20250729;	220851;	1753807131.000;	 err32;	 err32
20250729;	220854;	1753807134.000;	 err32;	 err32
20250729;	220857;	1753807137.000;	 err32;	 err32
20250729;	220900;	1753807140.000;	 err32;	 err32
20250729;	220903;	1753807143.000;	 err32;	 err32
20250729;	220906;	1753807146.000;	 err32;	 err32
20250729;	220909;	1753807149.000;	 err32;	 err32
20250729;	220912;	1753807152.000;	 err32;	 err32
20250729;	220915;	1753807155.000;	 err32;	 err32
20250729;	220918;	1753807158.000;	 err32;	 err32
20250729;	220921;	1753807161.000;	 err32;	 err32
20250729;	220924;	1753807164.000;	 err32;	 err32
20250729;	220927;	1753807167.000;	 err32;	 err32
20250729;	220930;	1753807170.000;	 err32;	 err32
20250729;	220933;	1753807173.000;	 err32;	 err32
20250729;	220936;	1753807176.000;	 err32;	 err32
20250729;	220939;	1753807179.000;	 err32;	 err32
20250729;	220942;	1753807182.000;	 err32;	 err32
20250729;	220945;	1753807185.000;	 err32;	 err32
20250729;	220948;	1753807188.000;	 err32;	 err32
20250729;	220951;	1753807191.000;	 err32;	 err32
20250729;	220954;	1753807194.000;	 err32;	 err32
20250729;	220957;	1753807197.000;	 err32;	 err32
20250729;	221000;	1753807200.000;	 err32;	 err32
20250729;	221003;	1753807203.000;	 err32;	 err32
20250729;	221006;	1753807206.000;	 err32;	 err32
20250729;	221009;	1753807209.000;	 err32;	 err32
20250729;	221012;	1753807212.000;	 err32;	 err32
20250729;	221015;	1753807215.000;	 err32;	 err32
20250729;	221018;	1753807218.000;	 err32;	 err32
20250729;	221021;	1753807221.000;	 err32;	 err32
20250729;	221024;	1753807224.000;	 err32;	 err32
20250729;	221027;	1753807227.000;	 err32;	 err32
20250729;	221030;	1753807230.000;	 err32;	 err32
20250729;	221033;	1753807233.000;	 err32;	 err32
20250729;	221036;	1753807236.000;	 err32;	 err32
20250729;	221039;	1753807239.000;	 err32;	 err32
20250729;	221042;	1753807242.000;	 err32;	 err32
20250729;	221045;	1753807245.000;	 err32;	 err32
20250729;	221048;	1753807248.000;	 err32;	 err32
20250729;	221051;	1753807251.000;	 err32;	 err32
20250729;	221054;	1753807254.000;	 err32;	 err32
20250729;	221057;	1753807257.000;	 err32;	 err32
20250729;	221100;	1753807260.000;	 err32;	 err32
20250729;	221103;	1753807263.000;	 err32;	 err32
20250729;	221106;	1753807266.000;	 err32;	 err32
20250729;	221109;	1753807269.000;	 err32;	 err32
20250729;	221112;	1753807272.000;	 err32;	 err32
20250729;	221115;	1753807275.000;	 err32;	 err32
20250729;	221118;	1753807278.000;	 err32;	 err32
20250729;	221121;	1753807281.000;	 err32;	 err32
20250729;	221124;	1753807284.000;	 err32;	 err32
20250729;	221127;	1753807287.000;	 err32;	 err32
20250729;	221130;	1753807290.000;	 err32;	 err32
20250729;	221133;	1753807293.000;	 err32;	 err32
20250729;	221136;	1753807296.000;	 err32;	 err32
20250729;	221139;	1753807299.000;	 err32;	 err32
20250729;	221142;	1753807302.000;	 err32;	 err32
20250729;	221145;	1753807305.000;	 err32;	 err32
20250729;	221148;	1753807308.000;	 err32;	 err32
20250729;	221151;	1753807311.000;	 err32;	 err32
20250729;	221154;	1753807314.000;	 err32;	 err32
20250729;	221157;	1753807317.000;	 err32;	 err32
20250729;	221200;	1753807320.000;	 err32;	 err32
20250729;	221203;	1753807323.000;	 err32;	 err32
20250729;	221206;	1753807326.000;	 err32;	 err32
20250729;	221209;	1753807329.000;	 err32;	 err32
20250729;	221212;	1753807332.000;	 err32;	 err32
20250729;	221215;	1753807335.000;	 err32;	 err32
20250729;	221218;	1753807338.000;	 err32;	 err32
20250729;	221221;	1753807341.000;	 err32;	 err32
20250729;	221224;	1753807344.000;	 err32;	 err32
20250729;	221227;	1753807347.000;	 err32;	 err32
20250729;	221230;	1753807350.000;	 err32;	 err32
20250729;	221233;	1753807353.000;	 err32;	 err32
20250729;	221236;	1753807356.000;	 err32;	 err32
20250729;	221239;	1753807359.000;	 err32;	 err32
20250729;	221242;	1753807362.000;	 err32;	 err32
20250729;	221245;	1753807365.000;	 err32;	 err32
20250729;	221248;	1753807368.000;	 err32;	 err32
20250729;	221251;	1753807371.000;	 err32;	 err32
20250729;	221254;	1753807374.000;	 err32;	 err32
20250729;	221257;	1753807377.000;	 err32;	 err32
20250729;	221300;	1753807380.000;	 err32;	 err32
20250729;	221303;	1753807383.000;	 err32;	 err32
20250729;	221306;	1753807386.000;	 err32;	 err32
20250729;	221309;	1753807389.000;	 err32;	 err32
20250729;	221312;	1753807392.000;	 err32;	 err32
20250729;	221315;	1753807395.000;	 err32;	 err32
20250729;	221318;	1753807398.000;	 err32;	 err32
20250729;	221321;	1753807401.000;	 err32;	 err32
20250729;	221324;	1753807404.000;	 err32;	 err32
20250729;	221327;	1753807407.000;	 err32;	 err32
20250729;	221330;	1753807410.000;	 err32;	 err32
20250729;	221333;	1753807413.000;	 err32;	 err32
20250729;	221336;	1753807416.000;	 err32;	 err32
20250729;	221339;	1753807419.000;	 err32;	 err32
20250729;	221342;	1753807422.000;	 err32;	 err32
20250729;	221345;	1753807425.000;	 err32;	 err32
20250729;	221348;	1753807428.000;	 err32;	 err32
20250729;	221351;	1753807431.000;	 err32;	 err32
20250729;	221354;	1753807434.000;	 err32;	 err32
20250729;	221357;	1753807437.000;	 err32;	 err32
20250729;	221400;	1753807440.000;	 err32;	 err32
20250729;	221403;	1753807443.000;	 err32;	 err32
20250729;	221406;	1753807446.000;	 err32;	 err32
20250729;	221409;	1753807449.000;	 err32;	 err32
20250729;	221412;	1753807452.000;	 err32;	 err32
20250729;	221415;	1753807455.000;	 err32;	 err32
20250729;	221418;	1753807458.000;	 err32;	 err32
20250729;	221421;	1753807461.000;	 err32;	 err32
20250729;	221424;	1753807464.000;	 err32;	 err32
20250729;	221427;	1753807467.000;	 err32;	 err32
20250729;	221430;	1753807470.000;	 err32;	 err32
20250729;	221433;	1753807473.000;	 err32;	 err32
20250729;	221436;	1753807476.000;	 err32;	 err32
20250729;	221439;	1753807479.000;	 err32;	 err32
20250729;	221442;	1753807482.000;	 err32;	 err32
20250729;	221445;	1753807485.000;	 err32;	 err32
20250729;	221448;	1753807488.000;	 err32;	 err32
20250729;	221451;	1753807491.000;	 err32;	 err32
20250729;	221454;	1753807494.000;	 err32;	 err32
20250729;	221457;	1753807497.000;	 err32;	 err32
20250729;	221500;	1753807500.000;	 err32;	 err32
20250729;	221503;	1753807503.000;	 err32;	 err32
20250729;	221506;	1753807506.000;	 err32;	 err32
20250729;	221509;	1753807509.000;	 err32;	 err32
20250729;	221512;	1753807512.000;	 err32;	 err32
20250729;	221515;	1753807515.000;	 err32;	 err32
20250729;	221518;	1753807518.000;	 err32;	 err32
20250729;	221521;	1753807521.000;	 err32;	 err32
20250729;	221524;	1753807524.000;	 err32;	 err32
20250729;	221527;	1753807527.000;	 err32;	 err32
20250729;	221530;	1753807530.000;	 err32;	 err32
20250729;	221533;	1753807533.000;	 err32;	 err32
20250729;	221536;	1753807536.000;	 err32;	 err32
20250729;	221539;	1753807539.000;	 err32;	 err32
20250729;	221542;	1753807542.000;	  err7;	  err7
20250729;	221545;	1753807545.000;	     0;	     1
20250729;	221548;	1753807548.000;	     0;	     1
20250729;	221551;	1753807551.000;	     0;	     1
20250729;	221554;	1753807554.000;	     0;	     1
20250729;	221557;	1753807557.000;	     0;	     1
20250729;	221600;	1753807560.000;	     0;	     1
20250729;	221603;	1753807563.000;	     0;	     1
20250729;	221606;	1753807566.000;	     0;	     1
20250729;	221609;	1753807569.000;	     0;	     1
20250729;	221612;	1753807572.000;	     0;	     1
20250729;	221615;	1753807575.000;	     0;	     1
20250729;	221618;	1753807578.000;	     0;	     1
20250729;	221621;	1753807581.000;	     0;	     1
20250729;	221624;	1753807584.000;	     0;	     1
20250729;	221627;	1753807587.000;	     0;	     1
20250729;	221630;	1753807590.000;	     0;	     1
20250729;	221633;	1753807593.000;	     0;	     1
20250729;	221636;	1753807596.000;	     0;	     1
20250729;	221639;	1753807599.000;	     0;	     0
20250729;	221642;	1753807602.000;	     0;	     0
20250729;	221645;	1753807605.000;	     0;	     0
20250729;	221648;	1753807608.000;	     0;	     0
20250729;	221651;	1753807611.000;	     0;	     0
20250729;	221654;	1753807614.000;	     0;	     0
20250729;	221657;	1753807617.000;	     0;	     0
20250729;	221700;	1753807620.000;	     0;	     0
20250729;	221703;	1753807623.000;	     0;	     0
20250729;	221706;	1753807626.000;	     0;	     0
20250729;	221709;	1753807629.000;	     0;	     0
20250729;	221712;	1753807632.000;	     0;	     0
20250729;	221715;	1753807635.000;	     0;	     0
20250729;	221718;	1753807638.000;	     0;	     0
20250729;	221721;	1753807641.000;	     0;	     0
20250729;	221724;	1753807644.000;	     0;	     0
20250729;	221727;	1753807647.000;	     0;	     0
20250729;	221730;	1753807650.000;	     0;	     0
20250729;	221733;	1753807653.000;	     0;	     0
20250729;	221736;	1753807656.000;	     0;	     0
20250729;	221739;	1753807659.000;	     0;	     0
20250729;	221742;	1753807662.000;	     0;	     0
20250729;	221745;	1753807665.000;	     0;	     0
20250729;	221748;	1753807668.000;	     0;	     0
20250729;	221751;	1753807671.000;	     0;	     0
20250729;	221754;	1753807674.000;	     0;	     0
20250729;	221757;	1753807677.000;	     0;	     0
20250729;	221800;	1753807680.000;	     0;	     0
20250729;	221803;	1753807683.000;	     0;	     0
20250729;	221806;	1753807686.000;	     0;	     0
20250729;	221809;	1753807689.000;	     0;	     0
20250729;	221812;	1753807692.000;	     0;	     0
20250729;	221815;	1753807695.000;	     0;	     0
20250729;	221818;	1753807698.000;	     0;	     0
20250729;	221821;	1753807701.000;	     0;	     0
20250729;	221824;	1753807704.000;	     0;	     0
20250729;	221827;	1753807707.000;	     0;	     0
20250729;	221830;	1753807710.000;	     0;	     0
20250729;	221833;	1753807713.000;	     0;	     0
20250729;	221836;	1753807716.000;	     0;	     0
20250729;	221839;	1753807719.000;	     0;	     0
20250729;	221842;	1753807722.000;	     0;	     0
20250729;	221845;	1753807725.000;	     0;	     0
20250729;	221848;	1753807728.000;	     0;	     0
20250729;	221851;	1753807731.000;	     0;	     0
20250729;	221854;	1753807734.000;	     0;	     0
20250729;	221857;	1753807737.000;	     0;	     0
20250729;	221900;	1753807740.000;	     0;	     0
20250729;	221903;	1753807743.000;	     0;	     0
20250729;	221906;	1753807746.000;	     0;	     0
20250729;	221909;	1753807749.000;	     0;	     0
20250729;	221912;	1753807752.000;	     0;	     0
20250729;	221915;	1753807755.000;	     0;	     0
20250729;	221918;	1753807758.000;	     0;	     0
20250729;	221921;	1753807761.000;	     0;	     0
20250729;	221924;	1753807764.000;	     0;	     0
20250729;	221927;	1753807767.000;	     0;	     0
20250729;	221930;	1753807770.000;	     0;	     0
20250729;	221933;	1753807773.000;	     0;	     0
20250729;	221936;	1753807776.000;	     0;	     0
20250729;	221939;	1753807779.000;	     0;	     0
20250729;	221942;	1753807782.000;	     0;	     0
20250729;	221945;	1753807785.000;	     0;	     0
20250729;	221948;	1753807788.000;	     0;	     0
20250729;	221951;	1753807791.000;	     0;	     0
20250729;	221954;	1753807794.000;	     0;	     0
20250729;	221957;	1753807797.000;	     0;	     0
20250729;	222000;	1753807800.000;	     0;	     0
20250729;	222003;	1753807803.000;	     0;	     0
20250729;	222006;	1753807806.000;	     0;	     0
20250729;	222009;	1753807809.000;	     0;	     0
20250729;	222012;	1753807812.000;	     0;	     0
20250729;	222015;	1753807815.000;	     0;	     0
20250729;	222018;	1753807818.000;	     0;	     0
20250729;	222021;	1753807821.000;	     0;	     0
20250729;	222024;	1753807824.000;	     0;	     0
20250729;	222027;	1753807827.000;	     0;	     0
20250729;	222030;	1753807830.000;	     0;	     0
20250729;	222033;	1753807833.000;	     0;	     0
20250729;	222036;	1753807836.000;	     0;	     0
20250729;	222039;	1753807839.000;	     0;	     0
20250729;	222042;	1753807842.000;	     0;	     0
20250729;	222045;	1753807845.000;	     0;	     0
20250729;	222048;	1753807848.000;	     0;	     0
20250729;	222051;	1753807851.000;	     0;	     0
20250729;	222054;	1753807854.000;	     0;	     0
20250729;	222057;	1753807857.000;	     0;	     0
20250729;	222100;	1753807860.000;	     0;	     0
20250729;	222103;	1753807863.000;	     0;	     0
20250729;	222106;	1753807866.000;	     0;	     0
20250729;	222109;	1753807869.000;	     0;	     0
20250729;	222112;	1753807872.000;	     0;	     0
20250729;	222115;	1753807875.000;	     0;	     0
20250729;	222118;	1753807878.000;	     0;	     0
20250729;	222121;	1753807881.000;	     0;	     0
20250729;	222124;	1753807884.000;	     0;	     0
20250729;	222127;	1753807887.000;	     0;	     0
20250729;	222130;	1753807890.000;	     0;	     0
20250729;	222133;	1753807893.000;	     0;	     0
