#ies_format_version: 1.0
#file: 20250802_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250802;	161227;	1754131347.000;	           0;	     1
20250802;	161230;	1754131350.000;	           0;	     1
20250802;	161233;	1754131353.000;	           0;	     1
20250802;	161236;	1754131356.000;	           0;	     1
20250802;	161239;	1754131359.000;	           0;	     1
20250802;	161242;	1754131362.000;	           0;	     1
20250802;	161245;	1754131365.000;	           0;	     1
20250802;	161248;	1754131368.000;	           0;	     1
20250802;	161251;	1754131371.000;	           0;	     1
20250802;	161254;	1754131374.000;	           0;	     1
20250802;	161257;	1754131377.000;	           0;	     1
20250802;	161300;	1754131380.000;	           0;	     1
20250802;	161303;	1754131383.000;	           0;	     1
20250802;	161306;	1754131386.000;	           0;	     1
20250802;	161309;	1754131389.000;	           0;	     1
20250802;	161312;	1754131392.000;	           0;	     1
20250802;	161315;	1754131395.000;	           0;	     1
20250802;	161318;	1754131398.000;	           0;	     1
20250802;	161321;	1754131401.000;	           0;	     1
20250802;	161324;	1754131404.000;	           0;	     1
20250802;	161327;	1754131407.000;	           0;	     1
20250802;	161330;	1754131410.000;	           0;	     1
20250802;	161333;	1754131413.000;	           0;	     1
20250802;	161336;	1754131416.000;	           0;	     1
20250802;	161339;	1754131419.000;	           0;	     1
20250802;	161342;	1754131422.000;	           0;	     1
20250802;	161345;	1754131425.000;	           0;	     1
20250802;	161348;	1754131428.000;	           0;	     1
20250802;	161351;	1754131431.000;	           0;	     1
20250802;	161354;	1754131434.000;	           0;	     1
20250802;	161357;	1754131437.000;	           0;	     1
20250802;	161400;	1754131440.000;	           0;	     1
20250802;	161403;	1754131443.000;	           0;	     1
20250802;	161406;	1754131446.000;	           0;	     1
20250802;	161409;	1754131449.000;	           0;	     1
20250802;	161412;	1754131452.000;	           0;	     1
20250802;	161415;	1754131455.000;	           0;	     1
20250802;	161418;	1754131458.000;	           0;	     1
20250802;	161421;	1754131461.000;	           0;	     1
20250802;	161424;	1754131464.000;	           0;	     1
20250802;	161427;	1754131467.000;	           0;	     1
20250802;	161430;	1754131470.000;	           0;	     1
20250802;	161433;	1754131473.000;	           0;	     1
20250802;	161436;	1754131476.000;	           0;	     1
20250802;	161439;	1754131479.000;	           0;	     1
20250802;	161442;	1754131482.000;	           0;	     1
20250802;	161445;	1754131485.000;	           0;	     1
20250802;	161448;	1754131488.000;	           0;	     1
20250802;	161451;	1754131491.000;	           0;	     1
20250802;	161454;	1754131494.000;	           0;	     1
20250802;	161457;	1754131497.000;	           0;	     1
20250802;	161500;	1754131500.000;	           0;	     1
20250802;	161503;	1754131503.000;	           0;	     1
20250802;	161506;	1754131506.000;	           0;	     1
20250802;	161509;	1754131509.000;	           0;	     1
20250802;	161512;	1754131512.000;	           0;	     1
20250802;	161515;	1754131515.000;	           0;	     1
20250802;	161518;	1754131518.000;	           0;	     1
20250802;	161521;	1754131521.000;	           0;	     1
20250802;	161524;	1754131524.000;	           0;	     1
20250802;	161527;	1754131527.000;	           0;	     1
20250802;	161530;	1754131530.000;	           0;	     1
20250802;	161533;	1754131533.000;	           0;	     1
20250802;	161536;	1754131536.000;	           0;	     1
20250802;	161539;	1754131539.000;	           0;	     1
20250802;	161542;	1754131542.000;	           0;	     1
20250802;	161545;	1754131545.000;	           0;	     1
20250802;	161548;	1754131548.000;	           0;	     1
20250802;	161551;	1754131551.000;	           0;	     1
20250802;	161554;	1754131554.000;	           0;	     1
20250802;	161557;	1754131557.000;	           0;	     1
20250802;	161600;	1754131560.000;	           0;	     1
20250802;	161603;	1754131563.000;	           0;	     1
20250802;	161606;	1754131566.000;	           0;	     1
20250802;	161609;	1754131569.000;	           0;	     1
20250802;	161612;	1754131572.000;	           0;	     1
20250802;	161615;	1754131575.000;	           0;	     1
20250802;	161618;	1754131578.000;	           0;	     1
20250802;	161621;	1754131581.000;	           0;	     1
20250802;	161624;	1754131584.000;	           0;	     1
20250802;	161627;	1754131587.000;	           0;	     1
20250802;	161630;	1754131590.000;	           0;	     1
20250802;	161633;	1754131593.000;	           0;	     1
20250802;	161636;	1754131596.000;	           0;	     1
20250802;	161639;	1754131599.000;	           0;	     1
20250802;	161642;	1754131602.000;	           0;	     1
20250802;	161645;	1754131605.000;	           0;	     1
20250802;	161648;	1754131608.000;	           0;	     1
20250802;	161651;	1754131611.000;	           0;	     1
20250802;	161654;	1754131614.000;	           0;	     1
20250802;	161657;	1754131617.000;	           0;	     1
20250802;	161700;	1754131620.000;	           0;	     1
20250802;	161703;	1754131623.000;	           0;	     1
20250802;	161706;	1754131626.000;	           0;	     1
20250802;	161709;	1754131629.000;	           0;	     1
20250802;	161712;	1754131632.000;	           0;	     1
20250802;	161715;	1754131635.000;	           0;	     1
20250802;	161718;	1754131638.000;	           0;	     1
20250802;	161721;	1754131641.000;	           0;	     1
20250802;	161724;	1754131644.000;	           0;	     1
20250802;	161727;	1754131647.000;	           0;	     1
20250802;	161730;	1754131650.000;	           0;	     1
20250802;	161733;	1754131653.000;	           0;	     1
20250802;	161736;	1754131656.000;	           0;	     1
20250802;	161739;	1754131659.000;	           0;	     1
20250802;	161742;	1754131662.000;	           0;	     1
20250802;	161745;	1754131665.000;	           0;	     1
20250802;	161748;	1754131668.000;	           0;	     1
20250802;	161751;	1754131671.000;	           0;	     1
20250802;	161754;	1754131674.000;	           0;	     1
20250802;	161757;	1754131677.000;	           0;	     1
20250802;	161800;	1754131680.000;	           0;	     1
20250802;	161803;	1754131683.000;	           0;	     1
20250802;	161806;	1754131686.000;	           0;	     1
20250802;	161809;	1754131689.000;	           0;	     1
20250802;	161812;	1754131692.000;	           0;	     1
20250802;	161815;	1754131695.000;	           0;	     1
20250802;	161818;	1754131698.000;	           0;	     1
20250802;	161821;	1754131701.000;	           0;	     1
20250802;	161824;	1754131704.000;	           0;	     1
20250802;	161827;	1754131707.000;	           0;	     1
20250802;	161830;	1754131710.000;	           0;	     1
20250802;	161833;	1754131713.000;	           0;	     1
20250802;	161836;	1754131716.000;	           0;	     1
20250802;	161839;	1754131719.000;	           0;	     1
20250802;	161842;	1754131722.000;	           0;	     1
20250802;	161845;	1754131725.000;	           0;	     1
20250802;	161848;	1754131728.000;	           0;	     1
20250802;	161851;	1754131731.000;	           0;	     1
20250802;	161854;	1754131734.000;	           0;	     1
20250802;	161857;	1754131737.000;	           0;	     1
20250802;	161900;	1754131740.000;	           0;	     1
20250802;	161903;	1754131743.000;	           0;	     1
20250802;	161906;	1754131746.000;	           0;	     1
20250802;	161909;	1754131749.000;	           0;	     1
20250802;	161912;	1754131752.000;	           0;	     1
20250802;	161915;	1754131755.000;	           0;	     1
20250802;	161918;	1754131758.000;	           0;	     1
20250802;	161921;	1754131761.000;	           0;	     1
20250802;	161924;	1754131764.000;	           0;	     1
20250802;	161927;	1754131767.000;	           0;	     1
20250802;	161930;	1754131770.000;	           0;	     1
20250802;	161933;	1754131773.000;	           0;	     1
20250802;	161936;	1754131776.000;	           0;	     1
20250802;	161939;	1754131779.000;	           0;	     1
20250802;	161942;	1754131782.000;	           0;	     1
20250802;	161945;	1754131785.000;	           0;	     1
20250802;	161948;	1754131788.000;	           0;	     1
20250802;	161951;	1754131791.000;	           0;	     1
20250802;	161954;	1754131794.000;	           0;	     1
20250802;	161957;	1754131797.000;	           0;	     1
20250802;	162000;	1754131800.000;	           0;	     1
20250802;	162003;	1754131803.000;	           0;	     1
20250802;	162006;	1754131806.000;	           0;	     1
20250802;	162009;	1754131809.000;	           0;	     1
20250802;	162012;	1754131812.000;	           0;	     1
20250802;	162015;	1754131815.000;	           0;	     1
20250802;	162018;	1754131818.000;	           0;	     1
20250802;	162021;	1754131821.000;	           0;	     1
20250802;	162024;	1754131824.000;	           0;	     1
20250802;	162027;	1754131827.000;	           0;	     1
20250802;	162030;	1754131830.000;	           0;	     1
20250802;	162033;	1754131833.000;	           0;	     1
20250802;	162036;	1754131836.000;	           0;	     1
20250802;	162039;	1754131839.000;	           0;	     1
20250802;	162042;	1754131842.000;	           0;	     1
20250802;	162045;	1754131845.000;	           0;	     1
20250802;	162048;	1754131848.000;	           0;	     1
20250802;	162051;	1754131851.000;	           0;	     1
20250802;	162054;	1754131854.000;	           0;	     1
20250802;	162057;	1754131857.000;	           0;	     1
20250802;	162100;	1754131860.000;	           0;	     1
20250802;	162103;	1754131863.000;	           0;	     1
20250802;	162106;	1754131866.000;	           0;	     1
20250802;	162109;	1754131869.000;	           0;	     1
20250802;	162112;	1754131872.000;	           0;	     1
20250802;	162115;	1754131875.000;	           0;	     1
20250802;	162118;	1754131878.000;	           0;	     1
20250802;	162121;	1754131881.000;	           0;	     1
20250802;	162124;	1754131884.000;	           0;	     1
20250802;	162127;	1754131887.000;	           0;	     1
20250802;	162130;	1754131890.000;	           0;	     1
20250802;	162133;	1754131893.000;	           0;	     1
20250802;	162136;	1754131896.000;	           0;	     1
20250802;	162139;	1754131899.000;	           0;	     1
20250802;	162142;	1754131902.000;	           0;	     1
20250802;	162145;	1754131905.000;	           0;	     1
20250802;	162148;	1754131908.000;	           0;	     1
20250802;	162151;	1754131911.000;	           0;	     1
20250802;	162154;	1754131914.000;	           0;	     1
20250802;	162157;	1754131917.000;	           0;	     1
20250802;	162200;	1754131920.000;	           0;	     1
20250802;	162203;	1754131923.000;	           0;	     1
20250802;	162206;	1754131926.000;	           0;	     1
20250802;	162209;	1754131929.000;	           0;	     1
20250802;	162212;	1754131932.000;	           0;	     1
20250802;	162215;	1754131935.000;	           0;	     1
20250802;	162218;	1754131938.000;	           0;	     1
20250802;	162221;	1754131941.000;	           0;	     1
20250802;	162224;	1754131944.000;	           0;	     1
20250802;	162227;	1754131947.000;	           0;	     1
20250802;	162230;	1754131950.000;	           0;	     1
20250802;	162233;	1754131953.000;	           0;	     1
20250802;	162236;	1754131956.000;	           0;	     1
20250802;	162239;	1754131959.000;	           0;	     1
20250802;	162242;	1754131962.000;	           0;	     1
20250802;	162245;	1754131965.000;	           0;	     1
20250802;	162248;	1754131968.000;	           0;	     1
20250802;	162251;	1754131971.000;	           0;	     1
20250802;	162254;	1754131974.000;	           0;	     1
20250802;	162257;	1754131977.000;	           0;	     1
20250802;	162300;	1754131980.000;	           0;	     1
20250802;	162303;	1754131983.000;	           0;	     1
20250802;	162306;	1754131986.000;	           0;	     1
20250802;	162309;	1754131989.000;	           0;	     1
20250802;	162312;	1754131992.000;	           0;	     1
20250802;	162315;	1754131995.000;	           0;	     1
20250802;	162318;	1754131998.000;	           0;	     1
20250802;	162321;	1754132001.000;	           0;	     1
20250802;	162324;	1754132004.000;	           0;	     1
20250802;	162327;	1754132007.000;	           0;	     1
20250802;	162330;	1754132010.000;	           0;	     1
20250802;	162333;	1754132013.000;	           0;	     1
20250802;	162336;	1754132016.000;	           0;	     1
20250802;	162339;	1754132019.000;	           0;	     1
20250802;	162342;	1754132022.000;	           0;	     1
20250802;	162345;	1754132025.000;	           0;	     1
20250802;	162348;	1754132028.000;	           0;	     1
20250802;	162351;	1754132031.000;	           0;	     1
20250802;	162354;	1754132034.000;	           0;	     1
20250802;	162357;	1754132037.000;	           0;	     1
20250802;	162400;	1754132040.000;	           0;	     1
20250802;	162403;	1754132043.000;	           0;	     1
20250802;	162406;	1754132046.000;	           0;	     1
20250802;	162409;	1754132049.000;	           0;	     1
20250802;	162412;	1754132052.000;	           0;	     1
20250802;	162415;	1754132055.000;	           0;	     1
20250802;	162418;	1754132058.000;	           0;	     1
20250802;	162421;	1754132061.000;	           0;	     1
20250802;	162424;	1754132064.000;	           0;	     1
20250802;	162427;	1754132067.000;	           0;	     1
20250802;	162430;	1754132070.000;	           0;	     1
20250802;	162433;	1754132073.000;	           0;	     1
20250802;	162436;	1754132076.000;	           0;	     1
20250802;	162439;	1754132079.000;	           0;	     1
20250802;	162442;	1754132082.000;	           0;	     1
20250802;	162445;	1754132085.000;	           0;	     1
20250802;	162448;	1754132088.000;	           0;	     1
20250802;	162451;	1754132091.000;	           0;	     1
20250802;	162454;	1754132094.000;	           0;	     1
20250802;	162457;	1754132097.000;	           0;	     1
20250802;	162500;	1754132100.000;	           0;	     1
